video_date,video_title,video_url,timestamp_start,timestamp_end,timestamp_url,ticker,ticker_raw,company,event_type,action_inferred,confidence_rule_based,quote_segment,context_window,use_for_demo_portfolio,manual_verification_needed
2025-04-16,The Trade War Just Got A Lot Worse,https://www.youtube.com/watch?v=bFX_V4thElg,05:29,05:41,https://www.youtube.com/watch?v=bFX_V4thElg&t=329s,NVDA,NVDA,Nvidia,buy_or_add,buy_or_add,0.75,Nvidia should be able to fulfill this,"line up to buy them. That seems to run a bit contrary to the current narrative. Nvidia should be able to fulfill this demand with someone else. Even though they're closed off from China, with the",True,True
2025-04-25,"Google Is The Next eBay, According To Analysts",https://www.youtube.com/watch?v=XrQ1XlKVnBE,01:44,01:57,https://www.youtube.com/watch?v=XrQ1XlKVnBE&t=104s,GOOGL,GOOG,Alphabet,holding_update,hold_or_portfolio_holding,0.65,Google's also a company that I have in,the week. I would say one of the most owned retail stocks in the world. Google's also a company that I have in both of my portfolios. I have it as one of the mid holdings here. It's at a,False,True
2025-04-25,"Google Is The Next eBay, According To Analysts",https://www.youtube.com/watch?v=XrQ1XlKVnBE,02:20,02:33,https://www.youtube.com/watch?v=XrQ1XlKVnBE&t=140s,GOOGL,GOOG,Alphabet,buy_or_add,buy_or_add,0.75,"Now, Google has done okay in this","portfolio and it's one of the few positions in my Story Fund portfolio. Now, Google has done okay in this portfolio. I bought it at around $90 per share, so we're still well in the green",True,True
2025-04-25,"Google Is The Next eBay, According To Analysts",https://www.youtube.com/watch?v=XrQ1XlKVnBE,02:29,02:41,https://www.youtube.com/watch?v=XrQ1XlKVnBE&t=149s,NFLX,NFLX,Netflix,holding_update,hold_or_portfolio_holding,0.65,is being led by Netflix. Google's stock,"share, so we're still well in the green on this one, but this portfolio overall is being led by Netflix. Google's stock performance continues to be mediocre and part of the reason why is because of",False,True
2025-04-30,Why Everyone Is Wrong On This Market,https://www.youtube.com/watch?v=KE8QiAnY53g,04:29,04:41,https://www.youtube.com/watch?v=KE8QiAnY53g&t=269s,BRK-A,BRK.A,Berkshire Hathaway,sell_or_reduce,sell_or_reduce,0.75,"investor like Warren Buffett, their","risk. It's about reducing risk. If you observe the behavior of every great investor like Warren Buffett, their entire strategy is to reduce risk as much as possible. Invest in the most",False,True
2025-04-30,Why Everyone Is Wrong On This Market,https://www.youtube.com/watch?v=KE8QiAnY53g,04:29,04:41,https://www.youtube.com/watch?v=KE8QiAnY53g&t=269s,BRK-B,BRK.B,Berkshire Hathaway,sell_or_reduce,sell_or_reduce,0.75,"investor like Warren Buffett, their","risk. It's about reducing risk. If you observe the behavior of every great investor like Warren Buffett, their entire strategy is to reduce risk as much as possible. Invest in the most",False,True
2025-04-30,Why Everyone Is Wrong On This Market,https://www.youtube.com/watch?v=KE8QiAnY53g,21:20,21:32,https://www.youtube.com/watch?v=KE8QiAnY53g&t=1280s,MA,MA,Mastercard,holding_update,hold_or_portfolio_holding,0.65,"Mastercard, and booking holdings trades","only few companies on planet Earth have higher profit margins, ones like Visa, Mastercard, and booking holdings trades at a far lower valuation than either of those companies. So, I've loved this",False,True
2025-04-30,Why Everyone Is Wrong On This Market,https://www.youtube.com/watch?v=KE8QiAnY53g,30:14,30:28,https://www.youtube.com/watch?v=KE8QiAnY53g&t=1814s,NFLX,NFLX,Netflix,buy_or_add,buy_or_add,0.75,If you bought Netflix at the highest,"overpaying. But as soon as we got to 2024, but here's how the math works now. If you bought Netflix at the highest point, the very top of the most expensive part of 2021, let's say you",True,True
2025-04-30,Why Everyone Is Wrong On This Market,https://www.youtube.com/watch?v=KE8QiAnY53g,00:54,01:07,https://www.youtube.com/watch?v=KE8QiAnY53g&t=54s,V,V,Visa,holding_update,hold_or_portfolio_holding,0.65,report. We'll see how Visa's report,of the overall economy that works in conjunction with this first quarter GDP report. We'll see how Visa's report stacks up with GDP growth. Booking Holdings reported earnings. The stock is,False,True
2025-05-09,"The Stock Market Is Now A Rocket Ship, According To Trump",https://www.youtube.com/watch?v=5aQaLMIpqTo,15:10,15:21,https://www.youtube.com/watch?v=5aQaLMIpqTo&t=910s,AMZN,AMZN,Amazon,sell_or_reduce,sell_or_reduce,0.75,some of my position in favor of Amazon.,"always holding some Google in my portfolio. But over time, I may trim some of my position in favor of Amazon. Now, moving on, we also have some news of another company that's doing quite",False,True
2025-05-09,"The Stock Market Is Now A Rocket Ship, According To Trump",https://www.youtube.com/watch?v=5aQaLMIpqTo,09:48,10:02,https://www.youtube.com/watch?v=5aQaLMIpqTo&t=588s,GOOGL,GOOG,Alphabet,holding_update,hold_or_portfolio_holding,0.65,"are using the Google app to search more,","through Safari. So that app may be growing in overall search volume. People are using the Google app to search more, offsetting the decline in Safari volume. This will also hold true with other",False,True
2025-05-09,"The Stock Market Is Now A Rocket Ship, According To Trump",https://www.youtube.com/watch?v=5aQaLMIpqTo,12:17,12:30,https://www.youtube.com/watch?v=5aQaLMIpqTo&t=737s,GOOGL,GOOG,Alphabet,sell_or_reduce,sell_or_reduce,0.75,"Google. And as of now, if we factor in","far, in terms of what I'm doing with this position, I have not sold any Google. And as of now, if we factor in the story fund, I'm overall in the green in Google with both of my positions. I'm",False,True
2025-05-09,"The Stock Market Is Now A Rocket Ship, According To Trump",https://www.youtube.com/watch?v=5aQaLMIpqTo,12:43,12:55,https://www.youtube.com/watch?v=5aQaLMIpqTo&t=763s,GOOGL,GOOG,Alphabet,buy_or_add,buy_or_add,0.75,people currently believing that Google's,"heavily divided stock. In fact, in my own community, I see around half of the people currently believing that Google's one of the best buys in the market. They're buying shares left and right and",True,True
2025-05-27,Five Quality Stocks To Buy Now,https://www.youtube.com/watch?v=tA_WS8Aeclo,01:02,01:17,https://www.youtube.com/watch?v=tA_WS8Aeclo&t=62s,AAPL,AAPL,Apple,buy_or_add,buy_or_add,0.75,to 4x from Apple alone. We bought,"years ago, making $34,000 in gains on that company. My original buys are up 3 to 4x from Apple alone. We bought Microsoft heavily at $220 per share. Now it's trading at 460. I take buying",True,True
2025-05-27,Five Quality Stocks To Buy Now,https://www.youtube.com/watch?v=tA_WS8Aeclo,23:38,23:50,https://www.youtube.com/watch?v=tA_WS8Aeclo&t=1418s,AMZN,AMZN,Amazon,holding_update,hold_or_portfolio_holding,0.65,company's Amazon. If we look at the,"further recognized by the market, this one still has a ways to go. The company's Amazon. If we look at the story fund, Amazon is a significant holding. The total size is",False,True
2025-05-27,Five Quality Stocks To Buy Now,https://www.youtube.com/watch?v=tA_WS8Aeclo,00:41,00:53,https://www.youtube.com/watch?v=tA_WS8Aeclo&t=41s,COST,COST,Costco,holding_update,hold_or_portfolio_holding,0.65,"companies like Costco, the best retailer","Mastercard, Into It, Moody's, Equifax are elite terror companies. We have companies like Costco, the best retailer on planet Earth, booking holdings, high margin platform companies with dominant",False,True
2025-05-27,Five Quality Stocks To Buy Now,https://www.youtube.com/watch?v=tA_WS8Aeclo,16:26,16:40,https://www.youtube.com/watch?v=tA_WS8Aeclo&t=986s,CRM,CRM,Salesforce,buy_or_add,buy_or_add,0.75,high-quality companies. It's Salesforce.,"stock is highquality, undervalued, and less appreciated than most other high-quality companies. It's Salesforce. This is a company that I have $62,000 invested in. I'm currently basically",True,True
2025-05-27,Five Quality Stocks To Buy Now,https://www.youtube.com/watch?v=tA_WS8Aeclo,17:11,17:24,https://www.youtube.com/watch?v=tA_WS8Aeclo&t=1031s,CRM,CRM,Salesforce,sell_or_reduce,sell_or_reduce,0.75,that Salesforce was acquiring another,"companies, hampering their future returns. So, as soon as investors heard that Salesforce was acquiring another company, they sold and that was the morning sale of the company. But then",False,True
2025-05-27,Five Quality Stocks To Buy Now,https://www.youtube.com/watch?v=tA_WS8Aeclo,28:36,28:48,https://www.youtube.com/watch?v=tA_WS8Aeclo&t=1716s,GOOGL,GOOG,Alphabet,buy_or_add,buy_or_add,0.75,"see Google moving up to $220, making","continue to grow, this one could be dramatically undervalued. I could still see Google moving up to $220, making investors today a lot of money. Now, that's going to be it for this episode.",True,True
2025-05-27,Five Quality Stocks To Buy Now,https://www.youtube.com/watch?v=tA_WS8Aeclo,01:05,01:19,https://www.youtube.com/watch?v=tA_WS8Aeclo&t=65s,MSFT,MSFT,Microsoft,buy_or_add,buy_or_add,0.75,Microsoft heavily at $220 per share. Now,that company. My original buys are up 3 to 4x from Apple alone. We bought Microsoft heavily at $220 per share. Now it's trading at 460. I take buying highquality companies seriously. It's,True,True
2025-05-27,Five Quality Stocks To Buy Now,https://www.youtube.com/watch?v=tA_WS8Aeclo,23:49,24:02,https://www.youtube.com/watch?v=tA_WS8Aeclo&t=1429s,NFLX,NFLX,Netflix,holding_update,hold_or_portfolio_holding,0.65,"look at this, Netflix is a bigger","$124,000. 31,600 of that being gains. Now, if we look at this, Netflix is a bigger position, but that is because Netflix grew into a bigger position. Netflix has",False,True
2025-06-04,Get Ready For The Market Melt-Up,https://www.youtube.com/watch?v=jvyLWywD400,11:04,11:15,https://www.youtube.com/watch?v=jvyLWywD400&t=664s,COST,COST,Costco,buy_or_add,buy_or_add,0.75,like Costco or into it or you're buying,"you're buying companies for the next 10 or 20 years, if you're buying companies like Costco or into it or you're buying Home Depot or Starbucks, you're buying all these different companies and you",True,True
2025-06-04,Get Ready For The Market Melt-Up,https://www.youtube.com/watch?v=jvyLWywD400,11:06,11:18,https://www.youtube.com/watch?v=jvyLWywD400&t=666s,HD,HD,Home Depot,buy_or_add,buy_or_add,0.75,"Home Depot or Starbucks, you're buying","or 20 years, if you're buying companies like Costco or into it or you're buying Home Depot or Starbucks, you're buying all these different companies and you want to own them because of their",True,True
2025-06-04,Get Ready For The Market Melt-Up,https://www.youtube.com/watch?v=jvyLWywD400,11:06,11:18,https://www.youtube.com/watch?v=jvyLWywD400&t=666s,SBUX,SBUX,Starbucks,buy_or_add,buy_or_add,0.75,"Home Depot or Starbucks, you're buying","or 20 years, if you're buying companies like Costco or into it or you're buying Home Depot or Starbucks, you're buying all these different companies and you want to own them because of their",True,True
2025-06-04,Get Ready For The Market Melt-Up,https://www.youtube.com/watch?v=jvyLWywD400,28:41,28:53,https://www.youtube.com/watch?v=jvyLWywD400&t=1721s,TSLA,TSLA,Tesla,buy_or_add,buy_or_add,0.75,that the differences between Tesla and,"heard of it. This may be the first time you've heard of the story. Adding on to that the differences between Tesla and Whimo and how they've achieved the scale that they have and their safety record,",True,True
2025-06-06,Elon And Trump Break Up - What Happens Now,https://www.youtube.com/watch?v=xq0Vvwrhj6Q,38:46,39:00,https://www.youtube.com/watch?v=xq0Vvwrhj6Q&t=2326s,AMZN,AMZN,Amazon,holding_update,hold_or_portfolio_holding,0.65,play. I think it's Amazon and I've held,leading robotics company. A lot of people say that's the robotics AI robot play. I think it's Amazon and I've held this position for a while. Amazon has ample experience creating robots. They,False,True
2025-06-06,Elon And Trump Break Up - What Happens Now,https://www.youtube.com/watch?v=xq0Vvwrhj6Q,21:47,22:00,https://www.youtube.com/watch?v=xq0Vvwrhj6Q&t=1307s,GOOGL,GOOG,Alphabet,buy_or_add,buy_or_add,0.75,dollars. Google could buy unlimited,"virtually unlimited cash flows. They generate in a single quarter20 billion dollars. Google could buy unlimited amount of vehicles. They could buy hundreds of thousands, millions of",True,True
2025-06-06,Elon And Trump Break Up - What Happens Now,https://www.youtube.com/watch?v=xq0Vvwrhj6Q,36:14,36:27,https://www.youtube.com/watch?v=xq0Vvwrhj6Q&t=2174s,NKE,NKE,Nike,sell_or_reduce,sell_or_reduce,0.75,gone through a big sell-off. Nike is,"stock. If we look at Nike stock, this is a Bill Aman investment. It's one that's gone through a big sell-off. Nike is down 35% over the past year. It's attracted a lot of value investors, a",False,True
2025-06-06,Elon And Trump Break Up - What Happens Now,https://www.youtube.com/watch?v=xq0Vvwrhj6Q,12:48,13:02,https://www.youtube.com/watch?v=xq0Vvwrhj6Q&t=768s,TSLA,TSLA,Tesla,buy_or_add,buy_or_add,0.75,"don't matter. Now, to a Tesla investor,","cut. He doesn't care about them at all. That's what he publicly says. Those don't matter. Now, to a Tesla investor, these EV solar credits actually add up to a lot of money. In 2023, for example,",True,True
2025-06-06,Elon And Trump Break Up - What Happens Now,https://www.youtube.com/watch?v=xq0Vvwrhj6Q,23:00,23:15,https://www.youtube.com/watch?v=xq0Vvwrhj6Q&t=1380s,TSLA,TSLA,Tesla,holding_update,hold_or_portfolio_holding,0.65,Musk's business. Tesla is now left to,President Trump is likely not going to do anything specific to help out Elon Musk's business. Tesla is now left to its own devices with regulation. Elon Musk made sure of that yesterday and,False,True
2025-06-12,The Five Best and Worst Investments I've Ever Made,https://www.youtube.com/watch?v=2wCFgleOYrA,02:55,03:07,https://www.youtube.com/watch?v=2wCFgleOYrA&t=175s,AAPL,AAPL,Apple,holding_update,hold_or_portfolio_holding,0.65,made throughout my history is Apple.,"to the five worst investments. Number five of the best investments that I've made throughout my history is Apple. Apple stock is one that I've owned for a number of years. In fact, it's one of",False,True
2025-06-12,The Five Best and Worst Investments I've Ever Made,https://www.youtube.com/watch?v=2wCFgleOYrA,03:04,03:22,https://www.youtube.com/watch?v=2wCFgleOYrA&t=184s,AAPL,AAPL,Apple,buy_or_add,buy_or_add,0.75,"$33,000. My very first buy of Apple was","the OGs, one of the first companies in my portfolio, and it had a total gain of $33,000. My very first buy of Apple was December 26th, 2017. I bought $75 of the company. The share price was 170 and I",True,True
2025-06-12,The Five Best and Worst Investments I've Ever Made,https://www.youtube.com/watch?v=2wCFgleOYrA,04:01,04:14,https://www.youtube.com/watch?v=2wCFgleOYrA&t=241s,AAPL,AAPL,Apple,sell_or_reduce,sell_or_reduce,0.75,"and buy a lot of Apple. So, I bought a","And during that time period, I decided to sell an ETF that was full of bonds and buy a lot of Apple. So, I bought a lot of it right around there. And of course, the rest is history. Apple stock",False,True
2025-06-12,The Five Best and Worst Investments I've Ever Made,https://www.youtube.com/watch?v=2wCFgleOYrA,24:39,24:52,https://www.youtube.com/watch?v=2wCFgleOYrA&t=1479s,BA,BA,Boeing,buy_or_add,buy_or_add,0.75,"with Boeing. For example, if we look at","this case, there was actually some massive, somewhat unexpected problems with Boeing. For example, if we look at the share price over the past 10 years, the 300's again was where I was buying",True,True
2025-06-12,The Five Best and Worst Investments I've Ever Made,https://www.youtube.com/watch?v=2wCFgleOYrA,25:09,25:22,https://www.youtube.com/watch?v=2wCFgleOYrA&t=1509s,BA,BA,Boeing,holding_update,hold_or_portfolio_holding,0.65,down position. Boeing had this MCCast,when it's in a nose up position. It helps put the plane back into a nose down position. Boeing had this MCCast system and they had unique software problems where it started to falsely,False,True
2025-06-12,The Five Best and Worst Investments I've Ever Made,https://www.youtube.com/watch?v=2wCFgleOYrA,33:09,33:22,https://www.youtube.com/watch?v=2wCFgleOYrA&t=1989s,BABA,BABA,Alibaba,buy_or_add,buy_or_add,0.75,"story, and the story of Alibaba is no","is Alibaba. I lost roughly $15,000 on this company. Every investment has a story, and the story of Alibaba is no different. I had a thesis for buying into this company. I thought at the time",True,True
2025-06-12,The Five Best and Worst Investments I've Ever Made,https://www.youtube.com/watch?v=2wCFgleOYrA,05:54,06:05,https://www.youtube.com/watch?v=2wCFgleOYrA&t=354s,BRK-A,BRK.A,Berkshire Hathaway,holding_update,hold_or_portfolio_holding,0.65,that Warren Buffett looks for. I know it,portfolio in the first place was learning about the type of companies that Warren Buffett looks for. I know it sounds a little cliche to say that I'm investing like Warren Buffett because,False,True
2025-06-12,The Five Best and Worst Investments I've Ever Made,https://www.youtube.com/watch?v=2wCFgleOYrA,05:54,06:05,https://www.youtube.com/watch?v=2wCFgleOYrA&t=354s,BRK-B,BRK.B,Berkshire Hathaway,holding_update,hold_or_portfolio_holding,0.65,that Warren Buffett looks for. I know it,portfolio in the first place was learning about the type of companies that Warren Buffett looks for. I know it sounds a little cliche to say that I'm investing like Warren Buffett because,False,True
2025-06-12,The Five Best and Worst Investments I've Ever Made,https://www.youtube.com/watch?v=2wCFgleOYrA,11:16,11:30,https://www.youtube.com/watch?v=2wCFgleOYrA&t=676s,COST,COST,Costco,holding_update,hold_or_portfolio_holding,0.65,"to number two, which is Costco with a","selected this company. Moving on from Texas Roadhouse and number three, we get to number two, which is Costco with a $53,000 gain. I own Costco in the consumer category. It's one of the two",False,True
2025-06-12,The Five Best and Worst Investments I've Ever Made,https://www.youtube.com/watch?v=2wCFgleOYrA,11:30,11:44,https://www.youtube.com/watch?v=2wCFgleOYrA&t=690s,COST,COST,Costco,buy_or_add,buy_or_add,0.75,buying Costco about a quarter of the,"is another OG holding, a company that I've owned from 2017. I was originally buying Costco about a quarter of the price it currently trades at. I've made video after video going over how good of",True,True
2025-06-12,The Five Best and Worst Investments I've Ever Made,https://www.youtube.com/watch?v=2wCFgleOYrA,12:33,12:47,https://www.youtube.com/watch?v=2wCFgleOYrA&t=753s,COST,COST,Costco,sell_or_reduce,sell_or_reduce,0.75,"revenue of Costco, this is where it gets","renewal rate of these card holders is very high, 93%. When we look at the revenue of Costco, this is where it gets a little bit tricky. The sales part of it where they sell items is not how they",False,True
2025-06-12,The Five Best and Worst Investments I've Ever Made,https://www.youtube.com/watch?v=2wCFgleOYrA,06:18,06:33,https://www.youtube.com/watch?v=2wCFgleOYrA&t=378s,KO,KO,Coca-Cola,holding_update,hold_or_portfolio_holding,0.65,invested in Coca-Cola. He said that the,companies. They are compounding machines of royalty-like businesses. Buffett invested in Coca-Cola. He said that the company owned a royalty on swallows and Buffett actually did the math to show,False,True
2025-06-12,The Five Best and Worst Investments I've Ever Made,https://www.youtube.com/watch?v=2wCFgleOYrA,06:46,07:00,https://www.youtube.com/watch?v=2wCFgleOYrA&t=406s,KO,KO,Coca-Cola,buy_or_add,buy_or_add,0.75,buying drinks. He also said Coca-Cola,That's the way he viewed this company. He was buying a license for people buying drinks. He also said Coca-Cola had the desirable attributes of a highly efficient business. It requires very,True,True
2025-06-12,The Five Best and Worst Investments I've Ever Made,https://www.youtube.com/watch?v=2wCFgleOYrA,05:25,05:37,https://www.youtube.com/watch?v=2wCFgleOYrA&t=325s,MA,MA,Mastercard,holding_update,hold_or_portfolio_holding,0.65,"Mastercard with a $40,000 gain.","lot bigger. So, Apple is the fifth best investment. And number four, we have Mastercard with a $40,000 gain. Mastercard is one of the holdings in the financial category. And this has been a",False,True
2025-06-12,The Five Best and Worst Investments I've Ever Made,https://www.youtube.com/watch?v=2wCFgleOYrA,07:47,08:00,https://www.youtube.com/watch?v=2wCFgleOYrA&t=467s,MA,MA,Mastercard,buy_or_add,buy_or_add,0.75,"business. So, I bought into Mastercard","and Visa's profits grow as a baseline. They grow on the backs of work of other business. So, I bought into Mastercard on the premise that this company was a royalty of all future growth of",True,True
2025-06-12,The Five Best and Worst Investments I've Ever Made,https://www.youtube.com/watch?v=2wCFgleOYrA,14:38,14:52,https://www.youtube.com/watch?v=2wCFgleOYrA&t=878s,NFLX,NFLX,Netflix,buy_or_add,buy_or_add,0.75,"In number one, we have Netflix with an","buy. Right now, I'm holding. So we have Costco is my number two best investment. In number one, we have Netflix with an $87,000 gain. Netflix is in the story fund and this one's really carried this",True,True
2025-06-12,The Five Best and Worst Investments I've Ever Made,https://www.youtube.com/watch?v=2wCFgleOYrA,14:41,14:54,https://www.youtube.com/watch?v=2wCFgleOYrA&t=881s,NFLX,NFLX,Netflix,holding_update,hold_or_portfolio_holding,0.65,"$87,000 gain. Netflix is in the story","Costco is my number two best investment. In number one, we have Netflix with an $87,000 gain. Netflix is in the story fund and this one's really carried this portfolio and it's the biggest part of",False,True
2025-06-12,The Five Best and Worst Investments I've Ever Made,https://www.youtube.com/watch?v=2wCFgleOYrA,15:47,16:03,https://www.youtube.com/watch?v=2wCFgleOYrA&t=947s,NFLX,NFLX,Netflix,sell_or_reduce,sell_or_reduce,0.75,"During this time period in 2022, Netflix","stock 3 months later fell another 35%. And Bill Aman sold out of the company. During this time period in 2022, Netflix was trading for around $200 per share. I had owned the stock this entire time.",False,True
2025-06-12,The Five Best and Worst Investments I've Ever Made,https://www.youtube.com/watch?v=2wCFgleOYrA,07:42,07:55,https://www.youtube.com/watch?v=2wCFgleOYrA&t=462s,V,V,Visa,buy_or_add,buy_or_add,0.75,and Visa's profits grow as a baseline.,"company grows its profits, if they accept Mastercard or Visa, Mastercard and Visa's profits grow as a baseline. They grow on the backs of work of other business. So, I bought into Mastercard",True,True
2025-06-23,I Keep Buying This Stock (I Bought More Today),https://www.youtube.com/watch?v=_qBZrERro7g,07:33,07:44,https://www.youtube.com/watch?v=_qBZrERro7g&t=453s,COST,COST,Costco,holding_update,hold_or_portfolio_holding,0.65,position. I hold Costco as another,revenue type of company. It's why in the story fund I have Netflix as a top position. I hold Costco as another long-term significant bet in my portfolio. The way that Costco makes,False,True
2025-06-23,I Keep Buying This Stock (I Bought More Today),https://www.youtube.com/watch?v=_qBZrERro7g,07:31,07:42,https://www.youtube.com/watch?v=_qBZrERro7g&t=451s,NFLX,NFLX,Netflix,holding_update,hold_or_portfolio_holding,0.65,story fund I have Netflix as a top,company overall is the subscription revenue type of company. It's why in the story fund I have Netflix as a top position. I hold Costco as another long-term significant bet in my,False,True
2025-06-23,I Keep Buying This Stock (I Bought More Today),https://www.youtube.com/watch?v=_qBZrERro7g,13:28,13:39,https://www.youtube.com/watch?v=_qBZrERro7g&t=808s,TSLA,TSLA,Tesla,buy_or_add,buy_or_add,0.85,get to the news that Tesla finally,"agree with him that there are many stocks to buy today."" Now, moving on, we get to the news that Tesla finally launched their robo taxi network. It officially happened yesterday. On",True,True
2025-06-23,I Keep Buying This Stock (I Bought More Today),https://www.youtube.com/watch?v=_qBZrERro7g,23:06,23:18,https://www.youtube.com/watch?v=_qBZrERro7g&t=1386s,UBER,UBER,Uber,buy_or_add,buy_or_add,0.75,"question, I believe, is Uber. The only","would still be happy about this change. One company that this leaves into more question, I believe, is Uber. The only real reason that I haven't bought Uber stock is my concern over autonomous",True,True
2025-07-09,"I Just Bought $5,000 More Of This Compounding Machine",https://www.youtube.com/watch?v=5CU_WtBdHj8,00:01,00:14,https://www.youtube.com/watch?v=5CU_WtBdHj8&t=1s,AMZN,AMZN,Amazon,buy_or_add,buy_or_add,0.75,give you a hint. It's between Amazon and,"Joseph Carlson show, I just bought another $5,000 of this company. I'll give you a hint. It's between Amazon and Google, one of these two. Obviously, I'm very bullish on both of these companies.",True,True
2025-07-09,"I Just Bought $5,000 More Of This Compounding Machine",https://www.youtube.com/watch?v=5CU_WtBdHj8,02:43,02:54,https://www.youtube.com/watch?v=5CU_WtBdHj8&t=163s,F,F,Ford,buy_or_add,buy_or_add,0.75,company trading at an 18 to19 Ford PE,"believe the company's mispriced. I think it's undervalued. It's an exceptional company trading at an 18 to19 Ford PE ratio. Based on the fundamentals, Google's being priced with a lot of",True,True
2025-07-09,"I Just Bought $5,000 More Of This Compounding Machine",https://www.youtube.com/watch?v=5CU_WtBdHj8,01:00,01:12,https://www.youtube.com/watch?v=5CU_WtBdHj8&t=60s,GOOGL,GOOG,Alphabet,buy_or_add,buy_or_add,0.75,was between Google and Amazon. These are,"the company that I've added another $5,000 to in my portfolio, and I said it was between Google and Amazon. These are two companies that I've spoken about over and over again over the past year",True,True
2025-07-09,"I Just Bought $5,000 More Of This Compounding Machine",https://www.youtube.com/watch?v=5CU_WtBdHj8,02:28,02:41,https://www.youtube.com/watch?v=5CU_WtBdHj8&t=148s,GOOGL,GOOG,Alphabet,holding_update,hold_or_portfolio_holding,0.65,is fine. But when I look at Google over,"durability and long-term potential. So having a large position in this company is fine. But when I look at Google over the next 3 to 6 months, I could see a lot change. The reason I believe that",False,True
2025-07-09,"I Just Bought $5,000 More Of This Compounding Machine",https://www.youtube.com/watch?v=5CU_WtBdHj8,03:19,03:32,https://www.youtube.com/watch?v=5CU_WtBdHj8&t=199s,NFLX,NFLX,Netflix,holding_update,hold_or_portfolio_holding,0.65,"Netflix. It's a $147,000","action just a few years ago. One of the biggest winners in my portfolio is Netflix. It's a $147,000 position, the majority of that being gains, $91,000 in the green on this",False,True
2025-07-09,"I Just Bought $5,000 More Of This Compounding Machine",https://www.youtube.com/watch?v=5CU_WtBdHj8,04:58,05:13,https://www.youtube.com/watch?v=5CU_WtBdHj8&t=298s,NFLX,NFLX,Netflix,buy_or_add,buy_or_add,0.75,buying a Netflix stock where the general,"picture of the company. While ironically, this was the best time to be buying a Netflix stock where the general consensus of the media and consumers that know the company in depth was the",True,True
2025-07-09,"I Just Bought $5,000 More Of This Compounding Machine",https://www.youtube.com/watch?v=5CU_WtBdHj8,00:14,00:27,https://www.youtube.com/watch?v=5CU_WtBdHj8&t=14s,NVDA,NVDA,Nvidia,buy_or_add,buy_or_add,0.75,"Nvidia hit a $4 trillion market cap, the","bit and explaining why I'm adding more to this position. We also have news that Nvidia hit a $4 trillion market cap, the first company to do it. Terry Smith from Fundsmith released his six-month update",True,True
2025-07-24,"Google Stock Will Keep Going Higher, Here’s Why",https://www.youtube.com/watch?v=eEE3S-MvzEs,28:28,28:44,https://www.youtube.com/watch?v=eEE3S-MvzEs&t=1708s,BABA,BABA,Alibaba,holding_update,hold_or_portfolio_holding,0.65,Microsoft and Nvidia you have Alibaba.,"group. When you look through the list you'll see many great companies. Microsoft and Nvidia you have Alibaba. You have Salesforce. We have Spotify, Shopify, into it. I own a lot of these",False,True
2025-07-24,"Google Stock Will Keep Going Higher, Here’s Why",https://www.youtube.com/watch?v=eEE3S-MvzEs,18:46,18:58,https://www.youtube.com/watch?v=eEE3S-MvzEs&t=1126s,COST,COST,Costco,sell_or_reduce,sell_or_reduce,0.75,up more restaurants or selling Costco,selling Texas Roadhouse because they have so many customers they want to open up more restaurants or selling Costco because their warehouses are too full and they want to build more of them. You,False,True
2025-07-24,"Google Stock Will Keep Going Higher, Here’s Why",https://www.youtube.com/watch?v=eEE3S-MvzEs,28:31,28:47,https://www.youtube.com/watch?v=eEE3S-MvzEs&t=1711s,CRM,CRM,Salesforce,holding_update,hold_or_portfolio_holding,0.65,"You have Salesforce. We have Spotify,","you'll see many great companies. Microsoft and Nvidia you have Alibaba. You have Salesforce. We have Spotify, Shopify, into it. I own a lot of these stocks. We have ASML. We have Netflix.",False,True
2025-07-24,"Google Stock Will Keep Going Higher, Here’s Why",https://www.youtube.com/watch?v=eEE3S-MvzEs,01:40,01:56,https://www.youtube.com/watch?v=eEE3S-MvzEs&t=100s,GOOGL,GOOG,Alphabet,holding_update,hold_or_portfolio_holding,0.65,"of Google in this portfolio. 5,700 of","the passive income account, it's in the tech category. And I have $54,000 worth of Google in this portfolio. 5,700 of that being gains. So, a moderate 13% increase in this portfolio. But in the",False,True
2025-07-24,"Google Stock Will Keep Going Higher, Here’s Why",https://www.youtube.com/watch?v=eEE3S-MvzEs,02:20,02:31,https://www.youtube.com/watch?v=eEE3S-MvzEs&t=140s,GOOGL,GOOG,Alphabet,buy_or_add,buy_or_add,0.75,more to go with Google. Let's go ahead,investment based on when I've bought the company. But I believe there's a lot more to go with Google. Let's go ahead and just bring up the stock here and we can take a look at a couple things.,True,True
2025-07-24,"Google Stock Will Keep Going Higher, Here’s Why",https://www.youtube.com/watch?v=eEE3S-MvzEs,04:37,04:49,https://www.youtube.com/watch?v=eEE3S-MvzEs&t=277s,GOOGL,GOOG,Alphabet,sell_or_reduce,sell_or_reduce,0.75,"subscription section of Google, which","overlap between YouTube and the subscription category. But the subscription section of Google, which encompasses lots of businesses, all the subscriptions they sell, is growing 20%",False,True
